file,nct,pmid,claimed_name,claimed_year,status,esummary_title,esummary_year,suggested_pmid,suggested_title,suggested_query,status_v2
HPV_VACCINE_SCHEDULES_REVIEW.html,NCT00122681,19586656,PATRICIA Cervarix 3-dose,,OK,"Efficacy of human papillomavirus (HPV)-16/18 AS04-adjuvanted vaccine against cervical infection and precancer caused by oncogenic HPV types (PATRICIA): final analysis of a double-blind, randomised study in young women.",2009 Jul 25,,,,OK_ACRONYM
HPV_VACCINE_SCHEDULES_REVIEW.html,NCT00092534,17494925,FUTURE II Gardasil-4 3-dose,,WRONG_PMID,Quadrivalent vaccine against human papillomavirus to prevent high-grade cervical lesions.,2007 May 10,41166720,Effect of Prior 9-Valent Human Papillomavirus Vaccination on Subsequent Lower Genital Tract Dysplasia After Cervical Excisional Surgery.,NCT00092534[si],OK_KEYWORDS
HPV_VACCINE_SCHEDULES_REVIEW.html,NCT03675256,36475220,KEN SHE single-dose (Barnabas 2022),,WRONG_PMID,Dilated Cardiomyopathy in Children: Early Detection and Treatment.,2022 Nov,38049621,Durability of single-dose HPV vaccination in young Kenyan women: randomized controlled trial 3-year results.,NCT03675256[si],WRONG_PMID
HYDROCORTISONE_SEPTIC_SHOCK_REVIEW.html,NCT01448109,29347874,ADRENAL (Venkatesh 2018),,WRONG_PMID,Adjunctive Glucocorticoid Therapy in Patients with Septic Shock.,2018 Mar 1,38239409,A Genome-Wide Association Study of Serum Metabolite Profiles in Septic Shock Patients.,NCT01448109[si],OK_KEYWORDS
HYDROCORTISONE_SEPTIC_SHOCK_REVIEW.html,NCT00625209,29490185,APROCCHSS (Annane 2018),,WRONG_PMID,Hydrocortisone plus Fludrocortisone for Adults with Septic Shock.,2018 Mar 1,38310918,Hydrocortisone plus fludrocortisone for community acquired pneumonia-related septic shock: a subgroup analysis of the APROCCHSS phase 3 randomised trial.,NCT00625209[si],OK_KEYWORDS
HYDROCORTISONE_SEPTIC_SHOCK_REVIEW.html,NCT00670254,27695822,HYPRESS (Keh 2016),,WRONG_PMID,Alternative Strategies to Inpatient Hospitalization for Acute Medical Conditions: A Systematic Review.,2016 Nov 1,36345013,Corticotropin-stimulated steroid profiles to predict shock development and mortality in sepsis: From the HYPRESS study.,NCT00670254[si],WRONG_PMID
ICU_SEDATION_REVIEW.html,NCT01728558,30815110,SPICE-III (Shehabi 2019),,WRONG_PMID,A systematic comparison of contemporary automatic speech recognition engines for conversational clinical speech.,2018,36215171,Dexmedetomidine and Propofol Sedation in Critically Ill Patients and Dose-associated 90-Day Mortality: A Secondary Cohort Analysis of a Randomized Controlled Trial (SPICE III).,NCT01728558[si],WRONG_PMID
ICU_SEDATION_REVIEW.html,NCT00466492,20116842,Strom 2010 no-sedation,,WRONG_PMID,A protocol of no sedation for critically ill patients receiving mechanical ventilation: a randomised trial.,2010 Feb 6,22166673,Long-term psychological effects of a no-sedation protocol in critically ill patients.,NCT00466492[si],WRONG_PMID
ICU_SEDATION_REVIEW.html,NCT03653832,40388916,A2B Trial (Lewis 2025),,OK,Dexmedetomidine- or Clonidine-Based Sedation Compared With Propofol in Critically Ill Patients: The A2B Randomized Clinical Trial.,2025 Jul 1,,,,OK_ACRONYM
IL23_PSA_REVIEW.html,NCT03675308,35134812,KEEPsAKE-1,,WRONG_PMID,Challenges and Management of Long COVID in Individuals with Hematological Illnesses.,2022,41318485,Efficacy of Risankizumab across distinct PsA phenotypes identified with machine learning analytics using data from biologic DMARD-Naïve patients in two phase 3 clinical trials.,NCT03675308[si],WRONG_PMID
IL23_PSA_REVIEW.html,NCT03671148,35134811,KEEPsAKE-2,,WRONG_PMID,COVID-19 in Patients with Hematologic Malignancies: Outcomes and Options for Treatments.,2022,41318485,,NCT03671148[si],WRONG_PMID
IL23_PSA_REVIEW.html,NCT03162796,32178765,DISCOVER-1,,OK,"Guselkumab in patients with active psoriatic arthritis who were biologic-naive or had previously received TNFα inhibitor treatment (DISCOVER-1): a double-blind, randomised, placebo-controlled phase 3 trial.",2020 Apr 4,,,,OK_ACRONYM
IL23_PSA_REVIEW.html,NCT03158285,32178766,DISCOVER-2,,OK,"Guselkumab in biologic-naive patients with active psoriatic arthritis (DISCOVER-2): a double-blind, randomised, placebo-controlled phase 3 trial.",2020 Apr 4,,,,OK_ACRONYM
IL23_PSORIASIS_REVIEW.html,NCT02207231,28057360,VOYAGE 1,,OK,"Efficacy and safety of guselkumab, an anti-interleukin-23 monoclonal antibody, compared with adalimumab for the continuous treatment of patients with moderate to severe psoriasis: Results from the phase III, double-blinded, placebo- and active comparator-controlled VOYAGE 1 trial.",2017 Mar,,,,OK_ACRONYM
IL23_PSORIASIS_REVIEW.html,NCT02684370,30097359,UltIMMa-1,,OK,"Efficacy and safety of risankizumab in moderate-to-severe plaque psoriasis (UltIMMa-1 and UltIMMa-2): results from two double-blind, randomised, placebo-controlled and ustekinumab-controlled phase 3 trials.",2018 Aug 25,,,,OK_ACRONYM
IL23_PSORIASIS_REVIEW.html,NCT01722331,28596043,reSURFACE 1,,OK,"Tildrakizumab versus placebo or etanercept for chronic plaque psoriasis (reSURFACE 1 and reSURFACE 2): results from two randomised controlled, phase 3 trials.",2017 Jul 15,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT02207231,28057360,VOYAGE 1,,OK,"Efficacy and safety of guselkumab, an anti-interleukin-23 monoclonal antibody, compared with adalimumab for the continuous treatment of patients with moderate to severe psoriasis: Results from the phase III, double-blinded, placebo- and active comparator-controlled VOYAGE 1 trial.",2017 Mar,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT02684370,30097359,UltIMMa-1,,OK,"Efficacy and safety of risankizumab in moderate-to-severe plaque psoriasis (UltIMMa-1 and UltIMMa-2): results from two double-blind, randomised, placebo-controlled and ustekinumab-controlled phase 3 trials.",2018 Aug 25,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT01474512,27299809,UNCOVER-1,,WRONG_PMID,Phase 3 Trials of Ixekizumab in Moderate-to-Severe Plaque Psoriasis.,2016 Jul 28,38647975,Sustained Improvements in Clinical and Patient-Reported Outcomes and Quality of Life Through 5 Years Among Ixekizumab-Treated Patients with Complete Clearance of Scalp Psoriasis by Week 60.,NCT01474512[si],OK_KEYWORDS
IL_PSORIASIS_NMA_REVIEW.html,NCT01597245,26072109,UNCOVER-2,,OK,Comparison of ixekizumab with etanercept or placebo in moderate-to-severe psoriasis (UNCOVER-2 and UNCOVER-3): results from two phase 3 randomised trials.,2015 Aug 8,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT01646177,26072109,UNCOVER-3,,OK,Comparison of ixekizumab with etanercept or placebo in moderate-to-severe psoriasis (UNCOVER-2 and UNCOVER-3): results from two phase 3 randomised trials.,2015 Aug 8,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT01365455,25007392,ERASURE,,WRONG_PMID,Secukinumab in plaque psoriasis--results of two phase 3 trials.,2014 Jul 24,37341961,Secukinumab in Pediatric Patients with Plaque Psoriasis: Pooled Safety Analysis from Two Phase 3 Randomized Clinical Trials.,NCT01365455[si],OK_KEYWORDS
IL_PSORIASIS_NMA_REVIEW.html,NCT01358578,25007392,FIXTURE,,WRONG_PMID,Secukinumab in plaque psoriasis--results of two phase 3 trials.,2014 Jul 24,37341961,Secukinumab in Pediatric Patients with Plaque Psoriasis: Pooled Safety Analysis from Two Phase 3 Randomized Clinical Trials.,NCT01358578[si],OK_KEYWORDS
IL_PSORIASIS_NMA_REVIEW.html,NCT03536884,33891380,BE RADIANT,,WRONG_PMID,Bimekizumab versus Secukinumab in Plaque Psoriasis.,2021 Jul 8,41800601,"Bimekizumab efficacy in scalp, nail and palmoplantar psoriasis versus comparators and over 4 years.",NCT03536884[si],OK_KEYWORDS
IL_PSORIASIS_NMA_REVIEW.html,NCT03370133,33549193,BE VIVID,,OK,"Bimekizumab versus ustekinumab for the treatment of moderate to severe plaque psoriasis (BE VIVID): efficacy and safety from a 52-week, multicentre, double-blind, active comparator and placebo controlled phase 3 trial.",2021 Feb 6,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT03412747,33891379,BE SURE,,WRONG_PMID,Bimekizumab versus Adalimumab in Plaque Psoriasis.,2021 Jul 8,41800601,"Bimekizumab efficacy in scalp, nail and palmoplantar psoriasis versus comparators and over 4 years.",NCT03412747[si],WRONG_PMID
IL_PSORIASIS_NMA_REVIEW.html,NCT01708590,26914406,AMAGINE-1,,WRONG_PMID,"A prospective phase III, randomized, double-blind, placebo-controlled study of brodalumab in patients with moderate-to-severe plaque psoriasis.",2016 Aug,32207067,Malignancy Rates in Brodalumab Clinical Studies for Psoriasis.,NCT01708590[si],WRONG_PMID
IL_PSORIASIS_NMA_REVIEW.html,NCT01722331,28596043,reSURFACE-1,,OK,"Tildrakizumab versus placebo or etanercept for chronic plaque psoriasis (reSURFACE 1 and reSURFACE 2): results from two randomised controlled, phase 3 trials.",2017 Jul 15,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT01729754,28596043,reSURFACE-2,,OK,"Tildrakizumab versus placebo or etanercept for chronic plaque psoriasis (reSURFACE 1 and reSURFACE 2): results from two randomised controlled, phase 3 trials.",2017 Jul 15,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT01708603,26422722,AMAGINE-2,,WRONG_PMID,Phase 3 Studies Comparing Brodalumab with Ustekinumab in Psoriasis.,2015 Oct,39264399,,NCT01708603[si],WRONG_PMID
IL_PSORIASIS_NMA_REVIEW.html,NCT02074982,26092291,CLEAR,,OK,"Secukinumab is superior to ustekinumab in clearing skin of subjects with moderate to severe plaque psoriasis: CLEAR, a randomized controlled trial.",2015 Sep,,,,OK_ACRONYM
IL_PSORIASIS_NMA_REVIEW.html,NCT03410992,33549192,BE READY,,OK,"Bimekizumab efficacy and safety in moderate to severe plaque psoriasis (BE READY): a multicentre, double-blind, placebo-controlled, randomised withdrawal phase 3 trial.",2021 Feb 6,,,,OK_ACRONYM
INAVOLISIB_BC_REVIEW.html,NCT04191499,39282919,INAVO120,,WRONG_PMID,Flaxseed oil attenuates PFOS-induced testicular damage by regulating RNA alternative splicing.,2024 Sep 30,40454641,Overall Survival with Inavolisib in PIK3CA-Mutated Advanced Breast Cancer.,NCT04191499[si],WRONG_PMID
INCLISIRAN_REVIEW.html,NCT03397121,32197277,ORION-9,,WRONG_PMID,Inclisiran for the Treatment of Heterozygous Familial Hypercholesterolemia.,2020 Apr 16,38063346,"A systematic review and meta-analysis of tolerability, cardiac safety and efficacy of inclisiran for the therapy of hyperlipidemic patients.",NCT03397121[si],WRONG_PMID
INCLISIRAN_REVIEW.html,NCT03399370,32187462,ORION-10,,WRONG_PMID,Two Phase 3 Trials of Inclisiran in Patients with Elevated LDL Cholesterol.,2020 Apr 16,38063346,"A systematic review and meta-analysis of tolerability, cardiac safety and efficacy of inclisiran for the therapy of hyperlipidemic patients.",NCT03399370[si],WRONG_PMID
INCLISIRAN_REVIEW.html,NCT03400800,32187462,ORION-11,,WRONG_PMID,Two Phase 3 Trials of Inclisiran in Patients with Elevated LDL Cholesterol.,2020 Apr 16,39093262,Effects of Inclisiran in Patients With Atherosclerotic Cardiovascular Disease: A Pooled Analysis of the ORION-10 and ORION-11 Randomized Trials.,NCT03400800[si],WRONG_PMID
INCRETINS_T2D_NMA_REVIEW.html,NCT03954834,34186022,SURPASS-1,,OK,"Efficacy and safety of a novel dual GIP and GLP-1 receptor agonist tirzepatide in patients with type 2 diabetes (SURPASS-1): a double-blind, randomised, phase 3 trial.",2021 Jul 10,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT03987919,34170647,SURPASS-2,,WRONG_PMID,Tirzepatide versus Semaglutide Once Weekly in Patients with Type 2 Diabetes.,2021 Aug 5,39531161,Post Hoc Analysis of SURPASS-1 to -5: Efficacy and Safety of Tirzepatide in Adults with Type 2 Diabetes are Independent of Baseline Characteristics.,NCT03987919[si],OK_KEYWORDS
INCRETINS_T2D_NMA_REVIEW.html,NCT02054897,28110911,SUSTAIN-1,,OK,"Efficacy and safety of once-weekly semaglutide monotherapy versus placebo in patients with type 2 diabetes (SUSTAIN 1): a double-blind, randomised, placebo-controlled, parallel-group, multinational, multicentre phase 3a trial.",2017 Apr,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT01885208,29766634,SUSTAIN-3,,WRONG_PMID,Semaglutide induces weight loss in subjects with type 2 diabetes regardless of baseline BMI or gastrointestinal adverse events in the SUSTAIN 1 to 5 trials.,2018 Sep,36056351,Impact of semaglutide on high-sensitivity C-reactive protein: exploratory patient-level analyses of SUSTAIN and PIONEER randomized clinical trials.,NCT01885208[si],OK_KEYWORDS
INCRETINS_T2D_NMA_REVIEW.html,NCT02648204,29397376,SUSTAIN-7,,OK,"Semaglutide versus dulaglutide once weekly in patients with type 2 diabetes (SUSTAIN 7): a randomised, open-label, phase 3b trial.",2018 Apr,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT00518882,19515413,LEAD-6,,OK,"Liraglutide once a day versus exenatide twice a day for type 2 diabetes: a 26-week randomised, parallel-group, multinational, open-label trial (LEAD-6).",2009 Jul 4,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT01624259,25018121,AWARD-6,,OK,"Once-weekly dulaglutide versus once-daily liraglutide in metformin-treated patients with type 2 diabetes (AWARD-6): a randomised, open-label, phase 3, non-inferiority trial.",2014 Oct 11,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT00318461,18931095,LEAD-2,,WRONG_PMID,"Efficacy and safety comparison of liraglutide, glimepiride, and placebo, all in combination with metformin, in type 2 diabetes: the LEAD (liraglutide effect and action in diabetes)-2 study.",2009 Jan,24561125,Reductions in systolic blood pressure with liraglutide in patients with type 2 diabetes: insights from a patient-level pooled analysis of six randomized clinical trials.,NCT00318461[si],OK_KEYWORDS
INCRETINS_T2D_NMA_REVIEW.html,NCT01720446,27633186,SUSTAIN-6,,WRONG_PMID,Semaglutide and Cardiovascular Outcomes in Patients with Type 2 Diabetes.,2016 Nov 10,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT01720446[si],OK_KEYWORDS
INCRETINS_T2D_NMA_REVIEW.html,NCT01144338,28910237,EXSCEL,,WRONG_PMID,Effects of Once-Weekly Exenatide on Cardiovascular Outcomes in Type 2 Diabetes.,2017 Sep 28,39963952,Glucagon-like peptide 1 (GLP-1) receptor agonists for people with chronic kidney disease and diabetes.,NCT01144338[si],OK_KEYWORDS
INCRETINS_T2D_NMA_REVIEW.html,NCT02863419,31186120,PIONEER-4,,OK,"Oral semaglutide versus subcutaneous liraglutide and placebo in type 2 diabetes (PIONEER 4): a randomised, double-blind, phase 3a trial.",2019 Jul 6,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT02607865,30903796,PIONEER-3,,OK,Effect of Additional Oral Semaglutide vs Sitagliptin on Glycated Hemoglobin in Adults With Type 2 Diabetes Uncontrolled With Metformin Alone or With Sulfonylurea: The PIONEER 3 Randomized Clinical Trial.,2019 Apr 16,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT01930188,28385659,SUSTAIN-2,,OK,"Efficacy and safety of once-weekly semaglutide versus once-daily sitagliptin as an add-on to metformin, thiazolidinediones, or both, in patients with type 2 diabetes (SUSTAIN 2): a 56-week, double-blind, phase 3a, randomised trial.",2017 May,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT03882970,34370970,SURPASS-3,,OK,"Once-weekly tirzepatide versus once-daily insulin degludec as add-on to metformin with or without SGLT2 inhibitors in patients with type 2 diabetes (SURPASS-3): a randomised, open-label, parallel-group, phase 3 trial.",2021 Aug 14,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT03730662,34672967,SURPASS-4,,OK,"Tirzepatide versus insulin glargine in type 2 diabetes and increased cardiovascular risk (SURPASS-4): a randomised, open-label, parallel-group, multicentre, phase 3 trial.",2021 Nov 13,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT04039503,35133415,SURPASS-5,,OK,Effect of Subcutaneous Tirzepatide vs Placebo Added to Titrated Insulin Glargine on Glycemic Control in Patients With Type 2 Diabetes: The SURPASS-5 Randomized Clinical Trial.,2022 Feb 8,,,,OK_ACRONYM
INCRETINS_T2D_NMA_REVIEW.html,NCT04537923,37786396,SURPASS-6,,OK,Tirzepatide vs Insulin Lispro Added to Basal Insulin in Type 2 Diabetes: The SURPASS-6 Randomized Clinical Trial.,2023 Nov 7,,,,OK_ACRONYM
INSULIN_ICODEC_REVIEW.html,NCT04460885,37356066,ONWARDS-1,,WRONG_PMID,Weekly Icodec versus Daily Glargine U100 in Type 2 Diabetes without Previous Insulin.,2023 Jul 27,41051694,"Efficacy and Safety of Once-Weekly Insulin Icodec in Indian Participants with Diabetes: Results from ONWARDS 1, 4, and 6 Studies.",NCT04460885[si],OK_KEYWORDS
INSULIN_ICODEC_REVIEW.html,NCT04770532,37148899,ONWARDS-2,,OK,"Switching to once-weekly insulin icodec versus once-daily insulin degludec in individuals with basal insulin-treated type 2 diabetes (ONWARDS 2): a phase 3a, randomised, open label, multicentre, treat-to-target trial.",2023 Jun,,,,OK_ACRONYM
INSULIN_ICODEC_REVIEW.html,NCT04795531,37354562,ONWARDS-3,,OK,Once-Weekly Insulin Icodec vs Once-Daily Insulin Degludec in Adults With Insulin-Naive Type 2 Diabetes: The ONWARDS 3 Randomized Clinical Trial.,2023 Jul 18,,,,OK_ACRONYM
INTENSIVE_BP_REVIEW.html,NCT00000620,20228401,ACCORD-BP,,WRONG_PMID,Effects of intensive blood-pressure control in type 2 diabetes mellitus.,2010 Apr 29,41903707,,NCT00000620[si],OK_KEYWORDS
INTENSIVE_BP_REVIEW.html,NCT03015311,34491661,STEP,,WRONG_PMID,Trial of Intensive Blood-Pressure Control in Older Patients with Hypertension.,2021 Sep 30,41823241,"Effect of Hypertension Duration on the Associations Between Intensive Blood Pressure Control and Cardiac, Vascular, and Kidney Organ Damage.",NCT03015311[si],OK_KEYWORDS
INTENSIVE_BP_REVIEW.html,NCT00059306,23726159,SPS3-BP,,WRONG_PMID,Blood-pressure targets in patients with recent lacunar stroke: the SPS3 randomised trial.,2013 Aug 10,38214239,The impact of pre-stroke aspirin exposure on radiographic appearance and disability outcomes: A post-hoc analysis of the SPS3 trial: Aspirin Use and Small Subcortical Stroke.,NCT00059306[si],OK_KEYWORDS
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02578680,29658856,KEYNOTE-189,,WRONG_PMID,Pembrolizumab plus Chemotherapy in Metastatic Non-Small-Cell Lung Cancer.,2018 May 31,40498298,,NCT02578680[si],OK_KEYWORDS
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02775435,30280635,KEYNOTE-407,,WRONG_PMID,Pembrolizumab plus Chemotherapy for Squamous Non-Small-Cell Lung Cancer.,2018 Nov 22,40498298,Impact of Tumor Response and Response Duration on Survival Among Participants Receiving Pembrolizumab Plus Chemotherapy as First-Line Therapy for Non-Small-Cell Lung Cancer.,NCT02775435[si],OK_KEYWORDS
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02366143,29863955,IMpower150,,WRONG_PMID,Atezolizumab for First-Line Treatment of Metastatic Nonsquamous NSCLC.,2018 Jun 14,40379995,Atezolizumab plus bevacizumab and chemotherapy in metastatic nonsquamous NSCLC: the randomized double-blind phase 3 IMpower151 trial.,NCT02366143[si],OK_KEYWORDS
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT03164616,36327426,POSEIDON,,OK,Durvalumab With or Without Tremelimumab in Combination With Chemotherapy as First-Line Therapy for Metastatic Non-Small-Cell Lung Cancer: The Phase III POSEIDON Study.,2023 Feb 20,,,,OK_ACRONYM
IPTACOPAN_IGAN_REVIEW.html,NCT04578834,39259640,APPLAUSE-IgAN,,WRONG_PMID,Effects of Individual Research Practices on fNIRS Signal Quality and Latent Characteristics.,2024,41910396,Iptacopan in IgA Nephropathy - Final 24-Month Data.,NCT04578834[si],WRONG_PMID
JAK_RA_REVIEW.html,NCT01710358,28199814,RA-BEAM,,WRONG_PMID,Baricitinib versus Placebo or Adalimumab in Rheumatoid Arthritis.,2017 Feb 16,37015757,Robust analyses for radiographic progression in rheumatoid arthritis.,NCT01710358[si],OK_KEYWORDS
JAK_RA_REVIEW.html,NCT02675426,29908669,SELECT-NEXT,,OK,"Safety and efficacy of upadacitinib in patients with rheumatoid arthritis and inadequate response to conventional synthetic disease-modifying anti-rheumatic drugs (SELECT-NEXT): a randomised, double-blind, placebo-controlled phase 3 trial.",2018 Jun 23,,,,OK_ACRONYM
JAK_RA_REVIEW.html,NCT02889796,33504485,FINCH-1,,WRONG_PMID,Filgotinib versus placebo or adalimumab in patients with rheumatoid arthritis and inadequate response to methotrexate: a phase III randomised clinical trial.,2021 Jul,39592547,The Uncoupling of Disease Activity from Joint Structural Progression in Patients with Rheumatoid Arthritis Treated with Filgotinib.,NCT02889796[si],OK_KEYWORDS
JAK_UC_REVIEW.html,NCT01465763,28467869,OCTAVE Induction 1,,WRONG_PMID,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017 May 4,38425446,Association Between Smoking Status and the Efficacy and Safety of Tofacitinib in Patients with Ulcerative Colitis.,NCT01465763[si],OK_KEYWORDS
JAK_UC_REVIEW.html,NCT02819635,35644166,U-ACHIEVE Induction,,WRONG_PMID,"Upadacitinib as induction and maintenance therapy for moderately to severely active ulcerative colitis: results from three phase 3, multicentre, double-blind, randomised trials.",2022 Jun 4,40875187,"Safety Profile of Upadacitinib: Descriptive Analysis in Over 27,000 Patient-Years Across Rheumatoid Arthritis, Psoriatic Arthritis, Axial Spondyloarthritis, Atopic Dermatitis, and Inflammatory Bowel Disease.",NCT02819635[si],OK_KEYWORDS
JAK_UC_REVIEW.html,NCT02914522,34090625,SELECTION Induction A,,OK,"Filgotinib as induction and maintenance therapy for ulcerative colitis (SELECTION): a phase 2b/3 double-blind, randomised, placebo-controlled trial.",2021 Jun 19,,,,OK_ACRONYM
JAKI_AD_REVIEW.html,NCT03349060,32711801,JADE MONO-1,,OK,"Efficacy and safety of abrocitinib in adults and adolescents with moderate-to-severe atopic dermatitis (JADE MONO-1): a multicentre, double-blind, randomised, placebo-controlled, phase 3 trial.",2020 Jul 25,,,,OK_ACRONYM
JAKI_AD_REVIEW.html,NCT03575871,32492087,JADE MONO-2,,WRONG_PMID,Efficacy and Safety of Abrocitinib in Patients With Moderate-to-Severe Atopic Dermatitis: A Randomized Clinical Trial.,2020 Aug 1,40028832,Integrated Efficacy and Safety Analysis of Abrocitinib in Adolescents With Moderate-to-Severe Atopic Dermatitis.,NCT03575871[si],OK_KEYWORDS
JAKI_AD_REVIEW.html,NCT03569293,35262646,MEASURE-UP 1,,OK,Efficacy and Safety of Upadacitinib in Patients With Moderate to Severe Atopic Dermatitis: Analysis of Follow-up Data From the Measure Up 1 and Measure Up 2 Randomized Clinical Trials.,2022 Apr 1,,,,OK_ACRONYM
JAKI_AD_REVIEW.html,NCT03607422,35262646,MEASURE-UP 2,,OK,Efficacy and Safety of Upadacitinib in Patients With Moderate to Severe Atopic Dermatitis: Analysis of Follow-up Data From the Measure Up 1 and Measure Up 2 Randomized Clinical Trials.,2022 Apr 1,,,,OK_ACRONYM
JAKI_RA_NMA_REVIEW.html,NCT00853385,22873531,ORAL-Standard,,WRONG_PMID,Tofacitinib or adalimumab versus placebo in rheumatoid arthritis.,2012 Aug 9,41448717,"Sex differences in the efficacy, safety and persistence of tofacitinib in patients with rheumatoid arthritis: a post hoc analysis of phase III and long-term extension trials.",NCT00853385[si],OK_KEYWORDS
JAKI_RA_NMA_REVIEW.html,NCT01710358,28199814,RA-BEAM,,WRONG_PMID,Baricitinib versus Placebo or Adalimumab in Rheumatoid Arthritis.,2017 Feb 16,37015757,Robust analyses for radiographic progression in rheumatoid arthritis.,NCT01710358[si],OK_KEYWORDS
JAKI_RA_NMA_REVIEW.html,NCT02629159,31362993,SELECT-Compare,,WRONG_PMID,Safety and effectiveness of upadacitinib or adalimumab plus methotrexate in patients with rheumatoid arthritis over 48 weeks with switch to alternate therapy in patients with insufficient response.,2019 Nov,40875187,"Safety Profile of Upadacitinib: Descriptive Analysis in Over 27,000 Patient-Years Across Rheumatoid Arthritis, Psoriatic Arthritis, Axial Spondyloarthritis, Atopic Dermatitis, and Inflammatory Bowel Disease.",NCT02629159[si],OK_KEYWORDS
JAKI_RA_NMA_REVIEW.html,NCT02889796,33504485,FINCH-1,,WRONG_PMID,Filgotinib versus placebo or adalimumab in patients with rheumatoid arthritis and inadequate response to methotrexate: a phase III randomised clinical trial.,2021 Jul,39592547,The Uncoupling of Disease Activity from Joint Structural Progression in Patients with Rheumatoid Arthritis Treated with Filgotinib.,NCT02889796[si],OK_KEYWORDS
KARXT_SCZ_REVIEW.html,NCT04659161,38104575,EMERGENT-2,,OK,"Efficacy and safety of the muscarinic receptor agonist KarXT (xanomeline-trospium) in schizophrenia (EMERGENT-2) in the USA: results from a randomised, double-blind, placebo-controlled, flexible-dose phase 3 trial.",2024 Jan 13,,,,OK_ACRONYM
KARXT_SCZ_REVIEW.html,NCT04738123,38691387,EMERGENT-3,,WRONG_PMID,Efficacy and Safety of Xanomeline-Trospium Chloride in Schizophrenia: A Randomized Clinical Trial.,2024 Aug 1,40215379,"Xanomeline and Trospium Chloride for the Treatment of Agitation Associated With Schizophrenia: PANSS-Excited Component Results From 3 Randomized, Double-Blind, Placebo-Controlled EMERGENT Trials.",NCT04738123[si],WRONG_PMID
KRAS_G12C_REVIEW.html,NCT04303780,37582415,CodeBreaK 200,,WRONG_PMID,Extramitochondrial ATP as [Ca(2+)](m) and cardiolipin content regulator.,2023 Dec,40774040,"Intracranial activity of sotorasib vs docetaxel in pretreated KRAS G12C-mutated advanced non-small cell lung cancer from a global, phase 3, randomized controlled trial.",NCT04303780[si],WRONG_PMID
KRAS_G12C_REVIEW.html,NCT04685135,38937977,KRYSTAL-12,,WRONG_PMID,Clinicogenomic predictors of outcomes in patients with hepatocellular carcinoma treated with immunotherapy.,2024 Oct 3,40783289,"Adagrasib versus docetaxel in KRAS(G12C)-mutated non-small-cell lung cancer (KRYSTAL-12): a randomised, open-label, phase 3 trial.",NCT04685135[si],WRONG_PMID
LEBRIKIZUMAB_AD_REVIEW.html,NCT04146363,36920778,ADvocate1,,WRONG_PMID,Two Phase 3 Trials of Lebrikizumab for Moderate-to-Severe Atopic Dermatitis.,2023 Mar 23,41435984,Lebrikizumab is efficacious in adults and adolescents with moderate-to-severe atopic dermatitis regardless of atopic comorbidities.,NCT04146363[si],OK_KEYWORDS
LEBRIKIZUMAB_AD_REVIEW.html,NCT04178967,36920778,ADvocate2,,WRONG_PMID,Two Phase 3 Trials of Lebrikizumab for Moderate-to-Severe Atopic Dermatitis.,2023 Mar 23,41435984,Lebrikizumab is efficacious in adults and adolescents with moderate-to-severe atopic dermatitis regardless of atopic comorbidities.,NCT04178967[si],OK_KEYWORDS
LEBRIKIZUMAB_AD_REVIEW.html,NCT04250337,36630140,ADhere,,WRONG_PMID,Efficacy and Safety of Lebrikizumab in Combination With Topical Corticosteroids in Adolescents and Adults With Moderate-to-Severe Atopic Dermatitis: A Randomized Clinical Trial (ADhere).,2023 Feb 1,,,,OK_KEYWORDS
