file,key,claim_name,claim_n,verdict,aact_brief_title,aact_enrollment,title_overlap,n_ratio,country_mismatch,notes
GLP1_CVOT_REVIEW.html,NCT01394952,REWIND,9901,OK,Researching Cardiovascular Events With a Weekly Incretin in Diabetes (REWIND),9901,1,1.00,,
GLP1_CVOT_REVIEW.html,NCT02692716,PIONEER 6,3183,TITLE_MISMATCH,A Trial Investigating the Cardiovascular Safety of Oral Semaglutide in Subjects ,3183,0,1.00,,title 0-token overlap (claim='PIONEER 6' aact='A Trial Investigating the Cardiovascular')
GLP1_CVOT_REVIEW.html,NCT03574597,SELECT,17604,OK,Semaglutide Effects on Heart Disease and Stroke in Patients With Overweight or O,17604,1,1.00,,
GLP1_CVOT_REVIEW.html,NCT03496298,AMPLITUDE-O,4076,TITLE_MISMATCH,Effect of Efpeglenatide on Cardiovascular Outcomes,4076,0,1.00,,title 0-token overlap (claim='AMPLITUDE-O' aact='Effect of Efpeglenatide on Cardiovascula')
GLP1_CVOT_REVIEW.html,NCT03914326,SOUL,9650,TITLE_MISMATCH,A Heart Disease Study of Semaglutide in Patients With Type 2 Diabetes,9651,0,1.00,,title 0-token overlap (claim='SOUL' aact='A Heart Disease Study of Semaglutide in ')
GLP1_MASH_NMA_REVIEW.html,NCT04822181,ESSENCE,1067,TITLE_MISMATCH,Research Study on Whether Semaglutide Works in People With Non-alcoholic Steatoh,1205,0,0.89,,title 0-token overlap (claim='ESSENCE' aact='Research Study on Whether Semaglutide Wo')
GLP1_MASH_NMA_REVIEW.html,NCT04166773,SYNERGY-NASH,129,OK,A Study of Tirzepatide (LY3298176) in Participants With Nonalcoholic Steatohepat,190,1,0.68,,
GLP1_MASH_NMA_REVIEW.html,NCT02970942,Newsome NAFLD,160,TITLE_MISMATCH,Investigation of Efficacy and Safety of Three Dose Levels of Subcutaneous Semagl,320,0,0.50,,title 0-token overlap (claim='Newsome NAFLD' aact='Investigation of Efficacy and Safety of ')
HCC_1L_NMA_REVIEW.html,NCT03434379,IMbrave150,501,TITLE_MISMATCH,A Study of Atezolizumab in Combination With Bevacizumab Compared With Sorafenib ,558,0,0.90,,title 0-token overlap (claim='IMbrave150' aact='A Study of Atezolizumab in Combination W')
HCC_1L_NMA_REVIEW.html,NCT03298451,HIMALAYA,782,TITLE_MISMATCH,Study of Durvalumab and Tremelimumab as First-line Treatment in Patients With Ad,1324,0,0.59,,title 0-token overlap (claim='HIMALAYA' aact='Study of Durvalumab and Tremelimumab as ')
HCC_1L_NMA_REVIEW.html,NCT04039607,CheckMate 9DW,668,TITLE_MISMATCH,A Study of Nivolumab in Combination With Ipilimumab in Participants With Advance,732,0,0.91,,title 0-token overlap (claim='CheckMate 9DW' aact='A Study of Nivolumab in Combination With')
HCC_1L_NMA_REVIEW.html,NCT03713593,LEAP-002,794,OK,Safety and Efficacy of Lenvatinib (E7080/MK-7902) in Combination With Pembrolizu,794,1,1.00,,
HEPATITIS_B_TAF_TDF_REVIEW.html,NCT01940341,"GS-US-320-0108 (TAF vs TDF, HBeAg-negative)",425,OK,Study to Compare Tenofovir Alafenamide (TAF) Versus Tenofovir Disoproxil Fumarat,426,2,1.00,,
HEPATITIS_B_TAF_TDF_REVIEW.html,NCT01940471,"GS-US-320-0110 (TAF vs TDF, HBeAg-positive)",873,OK,Study to Compare Tenofovir Alafenamide (TAF) Versus Tenofovir Disoproxil Fumarat,875,2,1.00,,
HEPATITIS_HCV_DAA_NMA_REVIEW.html,NCT02201940,ASTRAL-1,740,TITLE_MISMATCH,Sofosbuvir/Velpatasvir Fixed Dose Combination for 12 Weeks in Adults With Chroni,741,0,1.00,,title 0-token overlap (claim='ASTRAL-1' aact='Sofosbuvir/Velpatasvir Fixed Dose Combin')
HEPATITIS_HCV_DAA_NMA_REVIEW.html,NCT02201953,ASTRAL-3,552,TITLE_MISMATCH,Comparison of Sofosbuvir/Velpatasvir Fixed Dose Combination for 12 Weeks With So,558,0,0.99,,title 0-token overlap (claim='ASTRAL-3' aact='Comparison of Sofosbuvir/Velpatasvir Fix')
HEPATITIS_HCV_DAA_NMA_REVIEW.html,NCT02642432,EXPEDITION-1,146,OK,A Study to Evaluate the Efficacy and Safety of ABT-493/ABT-530 in Adults With Ch,146,1,1.00,,
HER2_LOW_ADC_NMA_REVIEW.html,NCT03734029,DESTINY-Breast04,557,OK,Trastuzumab Deruxtecan (DS-8201a) Versus Investigator's Choice for HER2-low Brea,557,2,1.00,,
HER2_LOW_ADC_NMA_REVIEW.html,NCT04494425,DESTINY-Breast06,866,OK,Study of Trastuzumab Deruxtecan (T-DXd) vs Investigator's Choice Chemotherapy in,866,2,1.00,,
HER2_LOW_ADC_NMA_REVIEW.html,NCT03901339,TROPiCS-02,543,TITLE_MISMATCH,Study of Sacituzumab Govitecan-hziy Versus Treatment of Physician's Choice in Pa,543,0,1.00,,title 0-token overlap (claim='TROPiCS-02' aact='Study of Sacituzumab Govitecan-hziy Vers')
HER2_LOW_ADC_NMA_REVIEW.html,NCT05374512,TROPION-Breast01,732,OK,A Study of Dato-DXd Versus Investigator's Choice Chemotherapy in Patients With L,644,1,1.14,,
HF_QUADRUPLE_NMA_REVIEW.html,NCT03036124,DAPA-HF,4744,TITLE_MISMATCH,Study to Evaluate the Effect of Dapagliflozin on the Incidence of Worsening Hear,4744,0,1.00,,title 0-token overlap (claim='DAPA-HF' aact='Study to Evaluate the Effect of Dapaglif')
HF_QUADRUPLE_NMA_REVIEW.html,NCT03057977,EMPEROR-Reduced,3730,OK,EMPagliflozin outcomE tRial in Patients With chrOnic heaRt Failure With Reduced ,3730,2,1.00,,
HF_QUADRUPLE_NMA_REVIEW.html,NCT03619213,DELIVER,6263,TITLE_MISMATCH,Dapagliflozin Evaluation to Improve the LIVEs of Patients With PReserved Ejectio,6263,0,1.00,,title 0-token overlap (claim='DELIVER' aact='Dapagliflozin Evaluation to Improve the ')
HF_QUADRUPLE_NMA_REVIEW.html,NCT03057951,EMPEROR-Preserved,5988,OK,EMPagliflozin outcomE tRial in Patients With chrOnic heaRt Failure With Preserve,5988,2,1.00,,
HF_QUADRUPLE_NMA_REVIEW.html,NCT01035255,PARADIGM-HF,8399,TITLE_MISMATCH,This Study Will Evaluate the Efficacy and Safety of LCZ696 Compared to Enalapril,8442,0,0.99,,title 0-token overlap (claim='PARADIGM-HF' aact='This Study Will Evaluate the Efficacy an')
HF_QUADRUPLE_NMA_REVIEW.html,NCT04435626,FINEARTS-HF,6004,TITLE_MISMATCH,Study to Evaluate the Efficacy (Effect on Disease) and Safety of Finerenone in P,6016,0,1.00,,title 0-token overlap (claim='FINEARTS-HF' aact='Study to Evaluate the Efficacy (Effect o')
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02879305,ASCEND-D,2964,OK,Anemia Studies in Chronic Kidney Disease: Erythropoiesis Via a Novel Prolyl Hydr,2964,1,1.00,,
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02876835,ASCEND-ND,3872,OK,Anemia Studies in Chronic Kidney Disease: Erythropoiesis Via a Novel Prolyl Hydr,3872,1,1.00,,
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02648347,PRO2TECT,3476,OK,Study to Evaluate Vadadustat for the Correction of Anemia in Participants With N,1751,1,1.99,,
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02892149,INNO2VATE,3923,OK,Efficacy and Safety Study to Evaluate Vadadustat for the Maintenance Treatment o,3554,1,1.10,,
HIFPH_CKD_ANEMIA_REVIEW.html,NCT02052310,HIMALAYAS,1043,TITLE_MISMATCH,Safety and Efficacy Study of Roxadustat (FG-4592) for the Treatment of Anemia in,1043,0,1.00,,title 0-token overlap (claim='HIMALAYAS' aact='Safety and Efficacy Study of Roxadustat ')
HIGH_EFFICACY_MS_REVIEW.html,NCT01247324,OPERA-I,821,TITLE_MISMATCH,A Study of Ocrelizumab in Comparison With Interferon Beta-1a (Rebif) in Particip,821,0,1.00,,title 0-token overlap (claim='OPERA-I' aact='A Study of Ocrelizumab in Comparison Wit')
HIGH_EFFICACY_MS_REVIEW.html,NCT01412333,OPERA-II,835,TITLE_MISMATCH,A Study of Ocrelizumab in Comparison With Interferon Beta-1a (Rebif) in Particip,835,0,1.00,,title 0-token overlap (claim='OPERA-II' aact='A Study of Ocrelizumab in Comparison Wit')
HIGH_EFFICACY_MS_REVIEW.html,NCT02792218,ASCLEPIOS-I,946,TITLE_MISMATCH,Efficacy and Safety of Ofatumumab Compared to Teriflunomide in Patients With Rel,930,0,1.02,,title 0-token overlap (claim='ASCLEPIOS-I' aact='Efficacy and Safety of Ofatumumab Compar')
HIGH_EFFICACY_MS_REVIEW.html,NCT02792231,ASCLEPIOS-II,955,TITLE_MISMATCH,Efficacy and Safety of Ofatumumab Compared to Teriflunomide in Patients With Rel,955,0,1.00,,title 0-token overlap (claim='ASCLEPIOS-II' aact='Efficacy and Safety of Ofatumumab Compar')
HIV_ART_FIRSTLINE_NMA_REVIEW.html,NCT03122262,ADVANCE DTG/TAF,702,OK,ADVANCE Study of DTG + TAF + FTC vs DTG + TDF + FTC and EFV + TDF+FTC in First-l,1110,1,0.63,,
HIV_ART_FIRSTLINE_NMA_REVIEW.html,NCT03122262_TDF,ADVANCE DTG/TDF,702,OK,ADVANCE Study of DTG + TAF + FTC vs DTG + TDF + FTC and EFV + TDF+FTC in First-l,1110,1,0.63,,
HIV_ART_TIMING_NMA_REVIEW.html,NCT00867048,START (INSIGHT 2015),4685,TITLE_MISMATCH+COUNTRY_MISMATCH,Strategic Timing of Antiretroviral Treatment,4688,0,1.00,Botswana,title 0-token overlap (claim='START (INSIGHT 2015)' aact='Strategic Timing of Antiretroviral Treat'); snippet countries not in AACT: Botswana
HIV_ART_TIMING_NMA_REVIEW.html,NCT00495651,TEMPRANO (ANRS 12136),2073,OK,Early Antiretroviral Treatment and/or Early Isoniazid Prophylaxis Against Tuberc,2073,3,1.00,,
HIV_ART_TIMING_NMA_REVIEW.html,NCT00074581,HPTN 052 (Cohen 2011/2016),1763,TITLE_MISMATCH,Preventing Sexual Transmission of HIV With Anti-HIV Drugs,3526,0,0.50,,title 0-token overlap (claim='HPTN 052 (Cohen 2011/2016)' aact='Preventing Sexual Transmission of HIV Wi')
HIV_LA_PREP_NMA_REVIEW.html,NCT02720094,HPTN 083,4566,TITLE_MISMATCH,Injectable Cabotegravir Compared to TDF/FTC For PrEP in HIV-Uninfected Men and T,4570,0,1.00,,title 0-token overlap (claim='HPTN 083' aact='Injectable Cabotegravir Compared to TDF/')
HIV_LA_PREP_NMA_REVIEW.html,NCT03164564,HPTN 084,3224,TITLE_MISMATCH,Evaluating the Safety and Efficacy of Long-Acting Injectable Cabotegravir Compar,3224,0,1.00,,title 0-token overlap (claim='HPTN 084' aact='Evaluating the Safety and Efficacy of Lo')
HIV_LA_PREP_NMA_REVIEW.html,NCT04994509,PURPOSE-1,4270,TITLE_MISMATCH,Pre-Exposure Prophylaxis Study of Lenacapavir and Emtricitabine/Tenofovir Alafen,5368,0,0.80,,title 0-token overlap (claim='PURPOSE-1' aact='Pre-Exposure Prophylaxis Study of Lenaca')
HIV_LA_PREP_NMA_REVIEW.html,NCT04925752,PURPOSE-2,3265,TITLE_MISMATCH,Study of Lenacapavir for HIV Pre-Exposure Prophylaxis in People Who Are at Risk ,3292,0,0.99,,title 0-token overlap (claim='PURPOSE-2' aact='Study of Lenacapavir for HIV Pre-Exposur')
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT02720094,HPTN 083,4566,TITLE_MISMATCH+COUNTRY_MISMATCH,Injectable Cabotegravir Compared to TDF/FTC For PrEP in HIV-Uninfected Men and T,4570,0,1.00,Italy,title 0-token overlap (claim='HPTN 083' aact='Injectable Cabotegravir Compared to TDF/'); snippet countries not in AACT: Italy
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT03164564,HPTN 084,3224,TITLE_MISMATCH,Evaluating the Safety and Efficacy of Long-Acting Injectable Cabotegravir Compar,3224,0,1.00,,title 0-token overlap (claim='HPTN 084' aact='Evaluating the Safety and Efficacy of Lo')
HIV_PREP_INJECTABLE_NMA_REVIEW.html,NCT02842086,DISCOVER (F/TAF vs F/TDF),5387,TITLE_MISMATCH,Study to Evaluate the Safety and Efficacy of Emtricitabine and Tenofovir Alafena,5399,0,1.00,,title 0-token overlap (claim='DISCOVER (F/TAF vs F/TDF)' aact='Study to Evaluate the Safety and Efficac')
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00091936,SAPiT (Karim 2010+2011),642,TITLE_MISMATCH,Effectiveness of Directly Observed Therapy in Combined HIV and Tuberculosis Trea,592,0,1.08,,title 0-token overlap (claim='SAPiT (Karim 2010+2011)' aact='Effectiveness of Directly Observed Thera')
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00108862,STRIDE / ACTG A5221 (Havlir 2011),806,TITLE_MISMATCH,Immediate Versus Deferred Start of Anti-HIV Therapy in HIV-Infected Adults Being,809,0,1.00,,title 0-token overlap (claim='STRIDE / ACTG A5221 (Havlir 2011)' aact='Immediate Versus Deferred Start of Anti-')
HIV_TB_COINFECTION_ART_TIMING_NMA_REVIEW.html,NCT00226434,CAMELIA (Blanc 2011),661,OK,Early vs Late Introduction of Antiretroviral Therapy in HIV-infected Patients Wi,661,1,1.00,,
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT03675256,KEN-SHE bivalent,1516,TITLE_MISMATCH,The KEN SHE Study on HPV-vaccine Efficacy,2275,0,0.67,,title 0-token overlap (claim='KEN-SHE bivalent' aact='The KEN SHE Study on HPV-vaccine Efficac')
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT03675256_NONAV,KEN-SHE nonavalent,1518,TITLE_MISMATCH,The KEN SHE Study on HPV-vaccine Efficacy,2275,0,0.67,,title 0-token overlap (claim='KEN-SHE nonavalent' aact='The KEN SHE Study on HPV-vaccine Efficac')
HPV_DOSE_REDUCTION_NMA_REVIEW.html,NCT02834637,DoRIS 1d-vs-3d bivalent,310,TITLE_MISMATCH,A Dose Reduction Immunobridging and Safety Study of Two HPV Vaccines in Tanzania,930,0,0.33,,title 0-token overlap (claim='DoRIS 1d-vs-3d bivalent' aact='A Dose Reduction Immunobridging and Safe')
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT00122681,PATRICIA Cervarix 3-dose,14666,TITLE_MISMATCH,Human Papilloma Virus (HPV) Vaccine Efficacy Trial Against Cervical Pre-cancer i,18729,0,0.78,,title 0-token overlap (claim='PATRICIA Cervarix 3-dose' aact='Human Papilloma Virus (HPV) Vaccine Effi')
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT00092534,FUTURE II Gardasil-4 3-dose,10565,COUNTRY_MISMATCH,Cervical Intraepithelial Neoplasm (CIN) in Women (Gardasil) (V501-015),12167,2,0.87,"Canada,Brazil","snippet countries not in AACT: Canada, Brazil"
HPV_VACCINE_SCHEDULES_NMA_REVIEW.html,NCT03675256,KEN SHE single-dose (Barnabas 2022),2251,OK,The KEN SHE Study on HPV-vaccine Efficacy,2275,1,0.99,,
IL23_PSA_NMA_REVIEW.html,NCT03675308,KEEPsAKE-1,964,OK,A Study Comparing Risankizumab to Placebo in Participants With Active Psoriatic ,964,1,1.00,,
IL23_PSA_NMA_REVIEW.html,NCT03671148,KEEPsAKE-2,444,OK,A Study Comparing Risankizumab to Placebo in Participants With Active Psoriatic ,444,1,1.00,,
IL23_PSA_NMA_REVIEW.html,NCT03162796,DISCOVER-1,254,TITLE_MISMATCH,A Study Evaluating the Efficacy and Safety of Guselkumab Administered Subcutaneo,383,0,0.66,,title 0-token overlap (claim='DISCOVER-1' aact='A Study Evaluating the Efficacy and Safe')
IL23_PSA_NMA_REVIEW.html,NCT03158285,DISCOVER-2,492,TITLE_MISMATCH,A Study Evaluating the Efficacy and Safety of Guselkumab Administered Subcutaneo,741,0,0.66,,title 0-token overlap (claim='DISCOVER-2' aact='A Study Evaluating the Efficacy and Safe')
IL23_PSORIASIS_REVIEW.html,NCT02207231,VOYAGE 1,503,TITLE_MISMATCH,A Study of Guselkumab in the Treatment of Participants With Moderate to Severe P,837,0,0.60,,title 0-token overlap (claim='VOYAGE 1' aact='A Study of Guselkumab in the Treatment o')
IL23_PSORIASIS_REVIEW.html,NCT02684370,UltIMMa-1,406,OK,BI 655066 (Risankizumab) Compared to Placebo and Active Comparator (Ustekinumab),560,1,0.72,,
IL23_PSORIASIS_REVIEW.html,NCT01722331,reSURFACE 1,462,TITLE_MISMATCH,"A Study to Evaluate the Efficacy and Safety of Subcutaneous MK-3222, Followed by",772,0,0.60,,title 0-token overlap (claim='reSURFACE 1' aact='A Study to Evaluate the Efficacy and Saf')
IL_PSORIASIS_NMA_REVIEW.html,NCT02207231,VOYAGE 1,503,TITLE_MISMATCH,A Study of Guselkumab in the Treatment of Participants With Moderate to Severe P,837,0,0.60,,title 0-token overlap (claim='VOYAGE 1' aact='A Study of Guselkumab in the Treatment o')
IL_PSORIASIS_NMA_REVIEW.html,NCT02684370,UltIMMa-1,406,OK,BI 655066 (Risankizumab) Compared to Placebo and Active Comparator (Ustekinumab),560,1,0.72,,
IL_PSORIASIS_NMA_REVIEW.html,NCT01474512,UNCOVER-1,864,TITLE_MISMATCH,A Phase 3 Study in Participants With Moderate to Severe Psoriasis,1296,0,0.67,,title 0-token overlap (claim='UNCOVER-1' aact='A Phase 3 Study in Participants With Mod')
IL_PSORIASIS_NMA_REVIEW.html,NCT01597245,UNCOVER-2,709,OK,A Phase 3 Study in Participants With Moderate to Severe Psoriasis (UNCOVER-2),1224,1,0.58,,
IL_PSORIASIS_NMA_REVIEW.html,NCT01646177,UNCOVER-3,578,OK,A Study in Participants With Moderate to Severe Psoriasis (UNCOVER-3),1346,1,0.43,,
IL_PSORIASIS_NMA_REVIEW.html,NCT01365455,ERASURE,493,TITLE_MISMATCH,Efficacy and Safety of Subcutaneous Secukinumab for Moderate to Severe Chronic P,738,0,0.67,,title 0-token overlap (claim='ERASURE' aact='Efficacy and Safety of Subcutaneous Secu')
IL_PSORIASIS_NMA_REVIEW.html,NCT01358578,FIXTURE,646,TITLE_MISMATCH,Safety and Efficacy of Secukinumab Compared to Etanercept in Subjects With Moder,1306,0,0.49,,title 0-token overlap (claim='FIXTURE' aact='Safety and Efficacy of Secukinumab Compa')
IL_PSORIASIS_NMA_REVIEW.html,NCT03536884,BE RADIANT,743,TITLE_MISMATCH,A Study to Evaluate the Efficacy and Safety of Bimekizumab Compared to an Active,743,0,1.00,,title 0-token overlap (claim='BE RADIANT' aact='A Study to Evaluate the Efficacy and Saf')
IL_PSORIASIS_NMA_REVIEW.html,NCT03370133,BE VIVID,404,TITLE_MISMATCH,A Study to Evaluate the Efficacy and Safety of Bimekizumab Compared to Placebo a,567,0,0.71,,title 0-token overlap (claim='BE VIVID' aact='A Study to Evaluate the Efficacy and Saf')
IL_PSORIASIS_NMA_REVIEW.html,NCT03412747,BE SURE,478,TITLE_MISMATCH,A Study to Evaluate the Efficacy and Safety of Bimekizumab in Adult Subjects Wit,478,0,1.00,,title 0-token overlap (claim='BE SURE' aact='A Study to Evaluate the Efficacy and Saf')
IL_PSORIASIS_NMA_REVIEW.html,NCT02207244,VOYAGE 2,483,TITLE_MISMATCH,A Study of Guselkumab in the Treatment of Participants With Moderate to Severe P,992,0,0.49,,title 0-token overlap (claim='VOYAGE 2' aact='A Study of Guselkumab in the Treatment o')
IL_PSORIASIS_NMA_REVIEW.html,NCT02684357,UltIMMa-2,392,OK,BI 655066 Versus Placebo & Active Comparator (Ustekinumab) in Patients With Mode,577,1,0.68,,
IL_PSORIASIS_NMA_REVIEW.html,NCT01708590,AMAGINE-1,442,OK,"Efficacy, Safety, and Withdrawal and Retreatment With Brodalumab in Moderate to ",661,1,0.67,,
IL_PSORIASIS_NMA_REVIEW.html,NCT01722331,reSURFACE-1,462,TITLE_MISMATCH,"A Study to Evaluate the Efficacy and Safety of Subcutaneous MK-3222, Followed by",772,0,0.60,,title 0-token overlap (claim='reSURFACE-1' aact='A Study to Evaluate the Efficacy and Saf')
IL_PSORIASIS_NMA_REVIEW.html,NCT01729754,reSURFACE-2,627,TITLE_MISMATCH,A Study to Evaluate the Efficacy and Safety/Tolerability of Subcutaneous Tildrak,1090,0,0.58,,title 0-token overlap (claim='reSURFACE-2' aact='A Study to Evaluate the Efficacy and Saf')
IL_PSORIASIS_NMA_REVIEW.html,NCT01708603,AMAGINE-2,1071,OK,P3 Study Brodalumab in Treatment of Moderate to Severe Plaque Psoriasis,1831,1,0.58,,
IL_PSORIASIS_NMA_REVIEW.html,NCT02074982,CLEAR,668,OK,Efficacy of Secukinumab Compared to Ustekinumab in Patients With Plaque-type Pso,676,1,0.99,,
IL_PSORIASIS_NMA_REVIEW.html,NCT03410992,BE READY,435,TITLE_MISMATCH,A Study With a Initial Treatment Period Followed by a Randomized-withdrawal Peri,435,0,1.00,,title 0-token overlap (claim='BE READY' aact='A Study With a Initial Treatment Period ')
INAVOLISIB_BC_REVIEW.html,NCT04191499,INAVO120,325,TITLE_MISMATCH,A Study Evaluating the Efficacy and Safety of Inavolisib + Palbociclib + Fulvest,325,0,1.00,,title 0-token overlap (claim='INAVO120' aact='A Study Evaluating the Efficacy and Safe')
INCRETINS_T2D_NMA_REVIEW.html,NCT03954834,SURPASS-1,234,TITLE_MISMATCH,A Study of Tirzepatide (LY3298176) in Participants With Type 2 Diabetes Not Cont,478,0,0.49,,title 0-token overlap (claim='SURPASS-1' aact='A Study of Tirzepatide (LY3298176) in Pa')
INCRETINS_T2D_NMA_REVIEW.html,NCT03987919,SURPASS-2,939,TITLE_MISMATCH,A Study of Tirzepatide (LY3298176) Versus Semaglutide Once Weekly as Add-on Ther,1879,0,0.50,,title 0-token overlap (claim='SURPASS-2' aact='A Study of Tirzepatide (LY3298176) Versu')
INCRETINS_T2D_NMA_REVIEW.html,NCT02054897,SUSTAIN-1,258,TITLE_MISMATCH,Efficacy and Safety of Semaglutide Once-weekly Versus Placebo in Drug-naïve Subj,388,0,0.66,,title 0-token overlap (claim='SUSTAIN-1' aact='Efficacy and Safety of Semaglutide Once-')
INCRETINS_T2D_NMA_REVIEW.html,NCT01885208,SUSTAIN-3,809,OK,Efficacy and Safety of Semaglutide Once-weekly Versus Exenatide ER 2.0 mg Once-w,813,1,1.00,,
INCRETINS_T2D_NMA_REVIEW.html,NCT02648204,SUSTAIN-7,600,TITLE_MISMATCH,Efficacy and Safety of Semaglutide Versus Dulaglutide as add-on to Metformin in ,1201,0,0.50,,title 0-token overlap (claim='SUSTAIN-7' aact='Efficacy and Safety of Semaglutide Versu')
INCRETINS_T2D_NMA_REVIEW.html,NCT00518882,LEAD-6,464,TITLE_MISMATCH,Effect of Liraglutide or Exenatide Added to an Ongoing Treatment on Blood Glucos,467,0,0.99,,title 0-token overlap (claim='LEAD-6' aact='Effect of Liraglutide or Exenatide Added')
INCRETINS_T2D_NMA_REVIEW.html,NCT01624259,AWARD-6,599,OK,A Study Comparing the Effect of Dulaglutide With Liraglutide in Type 2 Diabetes,599,1,1.00,,
INCRETINS_T2D_NMA_REVIEW.html,NCT00318461,LEAD-2,364,OK,To Compare the Effect of Liraglutide When Given Together With Metformin With the,1091,1,0.33,,
INCRETINS_T2D_NMA_REVIEW.html,NCT01720446,SUSTAIN-6,3297,OK,Trial to Evaluate Cardiovascular and Other Long-term Outcomes With Semaglutide i,3297,1,1.00,,
INCRETINS_T2D_NMA_REVIEW.html,NCT01144338,EXSCEL,14752,OK,Exenatide Study of Cardiovascular Event Lowering Trial (EXSCEL): A Trial To Eval,14752,1,1.00,,
INCRETINS_T2D_NMA_REVIEW.html,NCT02863419,PIONEER-4,569,TITLE_MISMATCH,Efficacy and Safety of Oral Semaglutide Versus Liraglutide and Versus Placebo in,711,0,0.80,,title 0-token overlap (claim='PIONEER-4' aact='Efficacy and Safety of Oral Semaglutide ')
INCRETINS_T2D_NMA_REVIEW.html,NCT02607865,PIONEER-3,931,TITLE_MISMATCH,Efficacy and Long-term Safety of Oral Semaglutide Versus Sitagliptin in Subjects,1864,0,0.50,,title 0-token overlap (claim='PIONEER-3' aact='Efficacy and Long-term Safety of Oral Se')
INCRETINS_T2D_NMA_REVIEW.html,NCT01930188,SUSTAIN-2,815,OK,Efficacy and Safety of Semaglutide Once-weekly Versus Sitagliptin Once-daily as ,1231,1,0.66,,
INCRETINS_T2D_NMA_REVIEW.html,NCT03882970,SURPASS-3,882,TITLE_MISMATCH,A Study of Tirzepatide (LY3298176) Versus Insulin Degludec in Participants With ,1444,0,0.61,,title 0-token overlap (claim='SURPASS-3' aact='A Study of Tirzepatide (LY3298176) Versu')
INCRETINS_T2D_NMA_REVIEW.html,NCT03730662,SURPASS-4,1471,OK,A Study of Tirzepatide (LY3298176) Once a Week Versus Insulin Glargine Once a Da,2002,1,0.73,,
INCRETINS_T2D_NMA_REVIEW.html,NCT04039503,SURPASS-5,237,TITLE_MISMATCH,A Study of Tirzepatide (LY3298176) Versus Placebo in Participants With Type 2 Di,475,0,0.50,,title 0-token overlap (claim='SURPASS-5' aact='A Study of Tirzepatide (LY3298176) Versu')
INCRETINS_T2D_NMA_REVIEW.html,NCT04537923,SURPASS-6,488,OK,A Study of Tirzepatide (LY3298176) Versus Insulin Lispro (U100) in Participants ,1428,1,0.34,,
INTENSIVE_BP_REVIEW.html,NCT01206062_SENIOR,SPRINT-SENIOR,2636,TITLE_MISMATCH,Systolic Blood Pressure Intervention Trial,9361,0,0.28,,title 0-token overlap (claim='SPRINT-SENIOR' aact='Systolic Blood Pressure Intervention Tri')
INTENSIVE_BP_REVIEW.html,NCT01206062_CKD,SPRINT-CKD,2646,TITLE_MISMATCH,Systolic Blood Pressure Intervention Trial,9361,0,0.28,,title 0-token overlap (claim='SPRINT-CKD' aact='Systolic Blood Pressure Intervention Tri')
INTENSIVE_BP_REVIEW.html,NCT00000620,ACCORD-BP,4733,OK,Action to Control Cardiovascular Risk in Diabetes (ACCORD),10251,1,0.46,,
INTENSIVE_BP_REVIEW.html,NCT03015311,STEP,8511,TITLE_MISMATCH,Strategy of Blood Pressure Intervention in the Elderly Hypertensive Patients,8000,0,1.06,,title 0-token overlap (claim='STEP' aact='Strategy of Blood Pressure Intervention ')
INTENSIVE_BP_REVIEW.html,NCT00059306,SPS3-BP,3020,OK,Secondary Prevention of Small Subcortical Strokes Trial,3020,1,1.00,,
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02578680,KEYNOTE-189,616,OK,Study of Pemetrexed+Platinum Chemotherapy With or Without Pembrolizumab (MK-3475,616,1,1.00,,
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02775435,KEYNOTE-407,559,OK,A Study of Carboplatin-Paclitaxel/Nab-Paclitaxel Chemotherapy With or Without Pe,559,1,1.00,,
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02366143,IMpower150,692,TITLE_MISMATCH,A Study of Atezolizumab in Combination With Carboplatin Plus (+) Paclitaxel With,1202,0,0.58,,title 0-token overlap (claim='IMpower150' aact='A Study of Atezolizumab in Combination W')
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT03164616,POSEIDON,675,OK,Study of Durvalumab + Tremelimumab With Chemotherapy or Durvalumab With Chemothe,1186,1,0.57,,
IPTACOPAN_IGAN_REVIEW.html,NCT04578834,APPLAUSE-IgAN,443,TITLE_MISMATCH,Study of Efficacy and Safety of LNP023 in Primary IgA Nephropathy Patients,518,0,0.86,,title 0-token overlap (claim='APPLAUSE-IgAN' aact='Study of Efficacy and Safety of LNP023 i')
